"user_id","customer_id","date_key","year_month","total_events","logins","projects_created","tasks_created","feature_interactions","invites_sent","reports_viewed","engagement_score","web_events","ios_events","android_events","plan_tier","country","acquisition_channel"
"897524aa-12b8-4d36-ae16-fe28f8b8a7f2","897524aa-12b8-4d36-ae16-fe28f8b8a7f2",20250501,"2025-05","80","14","7","27","24","3","5","1.69","56","12","12","pro","US","linkedin_ads"
"897524aa-12b8-4d36-ae16-fe28f8b8a7f2","897524aa-12b8-4d36-ae16-fe28f8b8a7f2",20250601,"2025-06","63","9","10","17","20","3","4","1.85","33","18","12","pro","US","linkedin_ads"
"899f3301-1012-4f00-b6a9-ed48d83cf442","899f3301-1012-4f00-b6a9-ed48d83cf442",20241001,"2024-10","108","26","5","46","18","2","8","1.43","73","17","18","pro","NG","product_hunt"
"899f3301-1012-4f00-b6a9-ed48d83cf442","899f3301-1012-4f00-b6a9-ed48d83cf442",20241101,"2024-11","107","34","2","39","25","2","5","1.46","73","19","15","pro","NG","product_hunt"
"899f3301-1012-4f00-b6a9-ed48d83cf442","899f3301-1012-4f00-b6a9-ed48d83cf442",20241201,"2024-12","105","22","10","42","24","2","5","1.63","67","21","17","pro","NG","product_hunt"
"899f3301-1012-4f00-b6a9-ed48d83cf442","899f3301-1012-4f00-b6a9-ed48d83cf442",20250101,"2025-01","107","20","7","39","32","3","6","1.64","68","22","17","pro","NG","product_hunt"
"899f3301-1012-4f00-b6a9-ed48d83cf442","899f3301-1012-4f00-b6a9-ed48d83cf442",20250201,"2025-02","82","17","6","35","18","3","3","1.65","42","21","19","pro","NG","product_hunt"
"899f3301-1012-4f00-b6a9-ed48d83cf442","899f3301-1012-4f00-b6a9-ed48d83cf442",20250301,"2025-03","71","17","5","31","13","3","2","1.64","43","15","13","pro","NG","product_hunt"
"899f3301-1012-4f00-b6a9-ed48d83cf442","899f3301-1012-4f00-b6a9-ed48d83cf442",20250401,"2025-04","122","30","11","49","25","3","4","1.63","77","28","17","pro","NG","product_hunt"
"899f3301-1012-4f00-b6a9-ed48d83cf442","899f3301-1012-4f00-b6a9-ed48d83cf442",20250501,"2025-05","83","27","9","25","11","3","8","1.51","55","16","12","pro","NG","product_hunt"
"899f3301-1012-4f00-b6a9-ed48d83cf442","899f3301-1012-4f00-b6a9-ed48d83cf442",20250601,"2025-06","98","16","3","52","20","2","5","1.54","54","24","20","pro","NG","product_hunt"
"8aa56870-74ff-4405-87a0-65f6fd686bb4","8aa56870-74ff-4405-87a0-65f6fd686bb4",20250201,"2025-02","93","23","4","26","26","2","9","1.44","56","26","11","pro","KE","referral"
"8aa56870-74ff-4405-87a0-65f6fd686bb4","8aa56870-74ff-4405-87a0-65f6fd686bb4",20250301,"2025-03","70","19","8","22","13","2","6","1.57","47","14","9","pro","KE","referral"
"8aa56870-74ff-4405-87a0-65f6fd686bb4","8aa56870-74ff-4405-87a0-65f6fd686bb4",20250401,"2025-04","60","6","7","22","17","3","5","1.77","41","9","10","pro","KE","referral"
"8aa56870-74ff-4405-87a0-65f6fd686bb4","8aa56870-74ff-4405-87a0-65f6fd686bb4",20250501,"2025-05","63","9","7","28","11","3","5","1.68","44","11","8","pro","KE","referral"
"8aa56870-74ff-4405-87a0-65f6fd686bb4","8aa56870-74ff-4405-87a0-65f6fd686bb4",20250601,"2025-06","68","31","4","19","6","1","7","1.29","43","18","7","pro","KE","referral"
"8aa5a2dd-4f81-4119-bf02-0ceaede47795","8aa5a2dd-4f81-4119-bf02-0ceaede47795",20240801,"2024-08","21","5","1","6","5","0","1","1.29","19","1","1","starter","KE","google_ads"
"8aa5a2dd-4f81-4119-bf02-0ceaede47795","8aa5a2dd-4f81-4119-bf02-0ceaede47795",20240901,"2024-09","12","3","1","2","6","0","0","1.75","8","1","3","starter","KE","google_ads"
"8aa5a2dd-4f81-4119-bf02-0ceaede47795","8aa5a2dd-4f81-4119-bf02-0ceaede47795",20241001,"2024-10","17","8","1","3","5","0","0","1.50","14","1","2","starter","KE","google_ads"
"8aa5a2dd-4f81-4119-bf02-0ceaede47795","8aa5a2dd-4f81-4119-bf02-0ceaede47795",20241101,"2024-11","15","3","0","9","3","0","0","1.50","13","2","0","starter","KE","google_ads"
"8aa5a2dd-4f81-4119-bf02-0ceaede47795","8aa5a2dd-4f81-4119-bf02-0ceaede47795",20241201,"2024-12","16","2","2","8","4","0","0","1.75","8","3","5","starter","KE","google_ads"
"8aa5a2dd-4f81-4119-bf02-0ceaede47795","8aa5a2dd-4f81-4119-bf02-0ceaede47795",20250101,"2025-01","19","8","1","6","4","0","0","1.47","12","3","4","starter","KE","google_ads"
"8aa5a2dd-4f81-4119-bf02-0ceaede47795","8aa5a2dd-4f81-4119-bf02-0ceaede47795",20250201,"2025-02","16","6","1","5","4","0","0","1.53","10","4","2","starter","KE","google_ads"
"8aa5a2dd-4f81-4119-bf02-0ceaede47795","8aa5a2dd-4f81-4119-bf02-0ceaede47795",20250301,"2025-03","23","8","1","9","4","0","1","1.41","10","8","5","starter","KE","google_ads"
"8aa5a2dd-4f81-4119-bf02-0ceaede47795","8aa5a2dd-4f81-4119-bf02-0ceaede47795",20250401,"2025-04","15","7","2","2","3","0","1","1.47","13","1","1","starter","KE","google_ads"
"8aa5a2dd-4f81-4119-bf02-0ceaede47795","8aa5a2dd-4f81-4119-bf02-0ceaede47795",20250501,"2025-05","24","7","3","10","3","0","1","1.54","18","3","3","starter","KE","google_ads"
"8aa5a2dd-4f81-4119-bf02-0ceaede47795","8aa5a2dd-4f81-4119-bf02-0ceaede47795",20250601,"2025-06","20","8","1","6","4","0","0","1.40","16","1","3","starter","KE","google_ads"
"8dbe8f93-229b-4b71-ba51-db7a098000f8","8dbe8f93-229b-4b71-ba51-db7a098000f8",20240901,"2024-09","22","3","1","10","3","0","2","1.23","13","5","4","starter","NG","google_ads"
"8dbe8f93-229b-4b71-ba51-db7a098000f8","8dbe8f93-229b-4b71-ba51-db7a098000f8",20241001,"2024-10","21","6","2","8","4","0","1","1.52","10","6","5","starter","NG","google_ads"
"8dbe8f93-229b-4b71-ba51-db7a098000f8","8dbe8f93-229b-4b71-ba51-db7a098000f8",20241101,"2024-11","23","7","2","9","4","0","1","1.50","19","3","1","starter","NG","google_ads"
"8dbe8f93-229b-4b71-ba51-db7a098000f8","8dbe8f93-229b-4b71-ba51-db7a098000f8",20241201,"2024-12","17","6","1","6","4","0","0","1.53","10","3","4","starter","NG","google_ads"
"8dbe8f93-229b-4b71-ba51-db7a098000f8","8dbe8f93-229b-4b71-ba51-db7a098000f8",20250101,"2025-01","14","5","1","2","5","0","1","1.50","11","3","0","starter","NG","google_ads"
"8dbe8f93-229b-4b71-ba51-db7a098000f8","8dbe8f93-229b-4b71-ba51-db7a098000f8",20250201,"2025-02","15","7","1","1","5","0","1","1.43","12","1","2","starter","NG","google_ads"
"8dbe8f93-229b-4b71-ba51-db7a098000f8","8dbe8f93-229b-4b71-ba51-db7a098000f8",20250301,"2025-03","23","5","2","10","6","0","0","1.65","16","4","3","starter","NG","google_ads"
"8dbe8f93-229b-4b71-ba51-db7a098000f8","8dbe8f93-229b-4b71-ba51-db7a098000f8",20250401,"2025-04","18","4","2","9","3","0","0","1.64","13","4","1","starter","NG","google_ads"
"8dbe8f93-229b-4b71-ba51-db7a098000f8","8dbe8f93-229b-4b71-ba51-db7a098000f8",20250501,"2025-05","30","7","2","15","5","0","1","1.52","22","6","2","starter","NG","google_ads"
"8dbe8f93-229b-4b71-ba51-db7a098000f8","8dbe8f93-229b-4b71-ba51-db7a098000f8",20250601,"2025-06","17","8","2","5","1","0","1","1.38","13","3","1","starter","NG","google_ads"
"8de864eb-fae2-49e5-a6a3-0f68296cd964","8de864eb-fae2-49e5-a6a3-0f68296cd964",20250101,"2025-01","95","24","3","42","15","2","6","1.41","66","17","12","pro","GB","google_ads"
"8de864eb-fae2-49e5-a6a3-0f68296cd964","8de864eb-fae2-49e5-a6a3-0f68296cd964",20250201,"2025-02","100","22","10","36","26","1","5","1.62","56","27","17","pro","GB","google_ads"
"8de864eb-fae2-49e5-a6a3-0f68296cd964","8de864eb-fae2-49e5-a6a3-0f68296cd964",20250301,"2025-03","104","29","10","24","31","3","7","1.63","68","20","16","pro","GB","google_ads"
"8de864eb-fae2-49e5-a6a3-0f68296cd964","8de864eb-fae2-49e5-a6a3-0f68296cd964",20250401,"2025-04","94","21","8","33","27","2","3","1.66","57","22","15","pro","GB","google_ads"
"8de864eb-fae2-49e5-a6a3-0f68296cd964","8de864eb-fae2-49e5-a6a3-0f68296cd964",20250501,"2025-05","88","24","6","40","11","1","6","1.45","60","17","11","pro","GB","google_ads"
"8de864eb-fae2-49e5-a6a3-0f68296cd964","8de864eb-fae2-49e5-a6a3-0f68296cd964",20250601,"2025-06","99","24","11","43","12","2","7","1.55","66","18","15","pro","GB","google_ads"
"8df4122d-f01b-4a32-be67-44a99402f5c2","8df4122d-f01b-4a32-be67-44a99402f5c2",20240801,"2024-08","26","7","2","8","5","0","1","1.35","20","2","4","starter","CA","organic_search"
"8df4122d-f01b-4a32-be67-44a99402f5c2","8df4122d-f01b-4a32-be67-44a99402f5c2",20240901,"2024-09","20","5","2","9","4","0","0","1.63","12","4","4","starter","CA","organic_search"
"8df4122d-f01b-4a32-be67-44a99402f5c2","8df4122d-f01b-4a32-be67-44a99402f5c2",20241001,"2024-10","12","3","2","5","2","0","0","1.71","8","4","0","starter","CA","organic_search"
"8df4122d-f01b-4a32-be67-44a99402f5c2","8df4122d-f01b-4a32-be67-44a99402f5c2",20241101,"2024-11","26","9","2","10","5","0","0","1.54","15","4","7","starter","CA","organic_search"
"8df4122d-f01b-4a32-be67-44a99402f5c2","8df4122d-f01b-4a32-be67-44a99402f5c2",20241201,"2024-12","18","4","2","10","1","0","1","1.50","13","2","3","starter","CA","organic_search"
"8df4122d-f01b-4a32-be67-44a99402f5c2","8df4122d-f01b-4a32-be67-44a99402f5c2",20250101,"2025-01","19","5","2","6","5","0","1","1.58","9","7","3","starter","CA","organic_search"
"8df4122d-f01b-4a32-be67-44a99402f5c2","8df4122d-f01b-4a32-be67-44a99402f5c2",20250201,"2025-02","18","5","2","9","2","0","0","1.58","11","1","6","starter","CA","organic_search"
"8df4122d-f01b-4a32-be67-44a99402f5c2","8df4122d-f01b-4a32-be67-44a99402f5c2",20250301,"2025-03","15","0","1","8","5","0","1","1.67","12","1","2","starter","CA","organic_search"
"8df4122d-f01b-4a32-be67-44a99402f5c2","8df4122d-f01b-4a32-be67-44a99402f5c2",20250401,"2025-04","12","3","2","7","0","0","0","1.63","7","3","2","starter","CA","organic_search"
"8df4122d-f01b-4a32-be67-44a99402f5c2","8df4122d-f01b-4a32-be67-44a99402f5c2",20250501,"2025-05","25","4","1","15","4","0","1","1.50","17","6","2","starter","CA","organic_search"
"8df4122d-f01b-4a32-be67-44a99402f5c2","8df4122d-f01b-4a32-be67-44a99402f5c2",20250601,"2025-06","14","2","3","6","3","0","0","1.86","11","3","0","starter","CA","organic_search"
"8f0980e1-12ed-4e58-9e32-309ee6d156da","8f0980e1-12ed-4e58-9e32-309ee6d156da",20240601,"2024-06","27","6","2","11","4","0","1","1.35","20","4","3","starter","DE","google_ads"
"8f0980e1-12ed-4e58-9e32-309ee6d156da","8f0980e1-12ed-4e58-9e32-309ee6d156da",20240701,"2024-07","17","4","2","7","3","0","1","1.56","9","6","2","starter","DE","google_ads"
"8f0980e1-12ed-4e58-9e32-309ee6d156da","8f0980e1-12ed-4e58-9e32-309ee6d156da",20240801,"2024-08","22","6","2","8","5","0","1","1.55","15","4","3","starter","DE","google_ads"
"8f0980e1-12ed-4e58-9e32-309ee6d156da","8f0980e1-12ed-4e58-9e32-309ee6d156da",20240901,"2024-09","21","7","1","10","3","0","0","1.48","14","4","3","starter","DE","google_ads"
"8f0980e1-12ed-4e58-9e32-309ee6d156da","8f0980e1-12ed-4e58-9e32-309ee6d156da",20241001,"2024-10","21","6","2","9","4","0","0","1.60","12","5","4","starter","DE","google_ads"
"8f0980e1-12ed-4e58-9e32-309ee6d156da","8f0980e1-12ed-4e58-9e32-309ee6d156da",20241101,"2024-11","18","6","1","5","5","0","1","1.47","10","7","1","starter","DE","google_ads"
"8f0980e1-12ed-4e58-9e32-309ee6d156da","8f0980e1-12ed-4e58-9e32-309ee6d156da",20241201,"2024-12","14","4","1","8","1","0","0","1.50","8","3","3","starter","DE","google_ads"
"8f0980e1-12ed-4e58-9e32-309ee6d156da","8f0980e1-12ed-4e58-9e32-309ee6d156da",20250101,"2025-01","17","7","2","6","2","0","0","1.53","12","2","3","starter","DE","google_ads"
"8f0980e1-12ed-4e58-9e32-309ee6d156da","8f0980e1-12ed-4e58-9e32-309ee6d156da",20250201,"2025-02","10","3","1","3","3","0","0","1.65","5","2","3","starter","DE","google_ads"
"8f0980e1-12ed-4e58-9e32-309ee6d156da","8f0980e1-12ed-4e58-9e32-309ee6d156da",20250301,"2025-03","21","8","1","7","5","0","0","1.50","15","5","1","starter","DE","google_ads"
"8f0980e1-12ed-4e58-9e32-309ee6d156da","8f0980e1-12ed-4e58-9e32-309ee6d156da",20250401,"2025-04","19","6","2","7","3","0","1","1.50","15","4","0","starter","DE","google_ads"
"8f0980e1-12ed-4e58-9e32-309ee6d156da","8f0980e1-12ed-4e58-9e32-309ee6d156da",20250501,"2025-05","23","10","3","7","3","0","0","1.54","18","3","2","starter","DE","google_ads"
"8f0980e1-12ed-4e58-9e32-309ee6d156da","8f0980e1-12ed-4e58-9e32-309ee6d156da",20250601,"2025-06","19","5","2","7","4","0","1","1.55","11","6","2","starter","DE","google_ads"
"8fa60340-4f6a-4b5d-b380-f59019a97945","8fa60340-4f6a-4b5d-b380-f59019a97945",20240201,"2024-02","86","6","4","47","16","1","9","1.45","55","14","17","pro","NG","google_ads"
"8fa60340-4f6a-4b5d-b380-f59019a97945","8fa60340-4f6a-4b5d-b380-f59019a97945",20240301,"2024-03","93","27","3","34","19","1","9","1.39","59","18","16","pro","NG","google_ads"
"8fa60340-4f6a-4b5d-b380-f59019a97945","8fa60340-4f6a-4b5d-b380-f59019a97945",20240401,"2024-04","87","29","10","27","14","3","4","1.60","56","13","18","pro","NG","google_ads"
"8fa60340-4f6a-4b5d-b380-f59019a97945","8fa60340-4f6a-4b5d-b380-f59019a97945",20240501,"2024-05","103","27","4","41","21","1","9","1.42","64","23","16","pro","NG","google_ads"
"8fa60340-4f6a-4b5d-b380-f59019a97945","8fa60340-4f6a-4b5d-b380-f59019a97945",20240601,"2024-06","117","21","6","64","19","4","3","1.62","82","19","16","pro","NG","google_ads"
"8fa60340-4f6a-4b5d-b380-f59019a97945","8fa60340-4f6a-4b5d-b380-f59019a97945",20240701,"2024-07","95","18","8","47","15","1","6","1.54","60","21","14","pro","NG","google_ads"
"8fa60340-4f6a-4b5d-b380-f59019a97945","8fa60340-4f6a-4b5d-b380-f59019a97945",20240801,"2024-08","66","12","11","14","18","3","8","1.73","47","11","8","pro","NG","google_ads"
"8fa60340-4f6a-4b5d-b380-f59019a97945","8fa60340-4f6a-4b5d-b380-f59019a97945",20240901,"2024-09","78","15","2","40","15","1","5","1.47","54","12","12","pro","NG","google_ads"
"8fa60340-4f6a-4b5d-b380-f59019a97945","8fa60340-4f6a-4b5d-b380-f59019a97945",20241001,"2024-10","97","36","4","39","13","1","4","1.41","67","12","18","pro","NG","google_ads"
"8fa60340-4f6a-4b5d-b380-f59019a97945","8fa60340-4f6a-4b5d-b380-f59019a97945",20241101,"2024-11","101","28","12","37","13","4","7","1.60","61","21","19","pro","NG","google_ads"
"8fa60340-4f6a-4b5d-b380-f59019a97945","8fa60340-4f6a-4b5d-b380-f59019a97945",20241201,"2024-12","111","29","7","39","27","2","7","1.54","68","23","20","pro","NG","google_ads"
"8fa60340-4f6a-4b5d-b380-f59019a97945","8fa60340-4f6a-4b5d-b380-f59019a97945",20250101,"2025-01","94","13","9","44","18","2","8","1.60","60","20","14","pro","NG","google_ads"
"8fa60340-4f6a-4b5d-b380-f59019a97945","8fa60340-4f6a-4b5d-b380-f59019a97945",20250201,"2025-02","101","28","6","40","17","1","9","1.43","64","22","15","pro","NG","google_ads"
"8fa60340-4f6a-4b5d-b380-f59019a97945","8fa60340-4f6a-4b5d-b380-f59019a97945",20250301,"2025-03","75","26","6","19","15","3","6","1.53","46","16","13","pro","NG","google_ads"
"8fa60340-4f6a-4b5d-b380-f59019a97945","8fa60340-4f6a-4b5d-b380-f59019a97945",20250401,"2025-04","81","11","4","43","17","3","3","1.65","57","10","14","pro","NG","google_ads"
"8fa60340-4f6a-4b5d-b380-f59019a97945","8fa60340-4f6a-4b5d-b380-f59019a97945",20250501,"2025-05","109","29","8","37","29","2","4","1.60","76","24","9","pro","NG","google_ads"
"8fa60340-4f6a-4b5d-b380-f59019a97945","8fa60340-4f6a-4b5d-b380-f59019a97945",20250601,"2025-06","85","14","5","33","23","4","6","1.65","66","12","7","pro","NG","google_ads"
"8fb77b55-bec9-4bda-a9d7-f7ffb4f28b1e","8fb77b55-bec9-4bda-a9d7-f7ffb4f28b1e",20240901,"2024-09","27","5","1","12","5","0","1","1.33","19","4","4","starter","GB","google_ads"
"8fb77b55-bec9-4bda-a9d7-f7ffb4f28b1e","8fb77b55-bec9-4bda-a9d7-f7ffb4f28b1e",20241001,"2024-10","23","5","2","10","6","0","0","1.65","15","4","4","starter","GB","google_ads"
"8fb77b55-bec9-4bda-a9d7-f7ffb4f28b1e","8fb77b55-bec9-4bda-a9d7-f7ffb4f28b1e",20241101,"2024-11","16","6","2","4","3","0","1","1.50","10","5","1","starter","GB","google_ads"
"8fb77b55-bec9-4bda-a9d7-f7ffb4f28b1e","8fb77b55-bec9-4bda-a9d7-f7ffb4f28b1e",20241201,"2024-12","17","5","2","8","2","0","0","1.59","14","0","3","starter","GB","google_ads"
"8fb77b55-bec9-4bda-a9d7-f7ffb4f28b1e","8fb77b55-bec9-4bda-a9d7-f7ffb4f28b1e",20250101,"2025-01","20","7","1","7","5","0","0","1.53","17","1","2","starter","GB","google_ads"
"8fb77b55-bec9-4bda-a9d7-f7ffb4f28b1e","8fb77b55-bec9-4bda-a9d7-f7ffb4f28b1e",20250201,"2025-02","16","5","3","5","3","0","0","1.72","11","3","2","starter","GB","google_ads"
"8fb77b55-bec9-4bda-a9d7-f7ffb4f28b1e","8fb77b55-bec9-4bda-a9d7-f7ffb4f28b1e",20250301,"2025-03","15","3","1","8","2","0","1","1.47","9","3","3","starter","GB","google_ads"
"8fb77b55-bec9-4bda-a9d7-f7ffb4f28b1e","8fb77b55-bec9-4bda-a9d7-f7ffb4f28b1e",20250401,"2025-04","21","5","1","12","2","0","1","1.43","13","4","4","starter","GB","google_ads"
"8fb77b55-bec9-4bda-a9d7-f7ffb4f28b1e","8fb77b55-bec9-4bda-a9d7-f7ffb4f28b1e",20250501,"2025-05","18","5","1","8","3","0","1","1.44","13","3","2","starter","GB","google_ads"
"8fb77b55-bec9-4bda-a9d7-f7ffb4f28b1e","8fb77b55-bec9-4bda-a9d7-f7ffb4f28b1e",20250601,"2025-06","18","6","1","7","4","0","0","1.53","9","6","3","starter","GB","google_ads"
"91069940-7a53-43f1-9fd7-ce6d52d525fb","91069940-7a53-43f1-9fd7-ce6d52d525fb",20240801,"2024-08","176","39","14","71","26","7","16","1.52","123","31","22","business","US","referral"
"91069940-7a53-43f1-9fd7-ce6d52d525fb","91069940-7a53-43f1-9fd7-ce6d52d525fb",20240901,"2024-09","232","57","23","104","28","10","10","1.63","154","52","26","business","US","referral"
"91069940-7a53-43f1-9fd7-ce6d52d525fb","91069940-7a53-43f1-9fd7-ce6d52d525fb",20241001,"2024-10","219","52","38","53","53","9","14","1.77","138","46","35","business","US","referral"
"91069940-7a53-43f1-9fd7-ce6d52d525fb","91069940-7a53-43f1-9fd7-ce6d52d525fb",20241101,"2024-11","194","42","14","86","39","4","9","1.58","132","36","26","business","US","referral"
"91069940-7a53-43f1-9fd7-ce6d52d525fb","91069940-7a53-43f1-9fd7-ce6d52d525fb",20241201,"2024-12","145","38","22","42","29","8","6","1.77","91","33","21","business","US","referral"
"91069940-7a53-43f1-9fd7-ce6d52d525fb","91069940-7a53-43f1-9fd7-ce6d52d525fb",20250101,"2025-01","227","23","21","123","39","8","13","1.68","134","45","48","business","US","referral"
"91069940-7a53-43f1-9fd7-ce6d52d525fb","91069940-7a53-43f1-9fd7-ce6d52d525fb",20250201,"2025-02","150","39","11","19","53","8","20","1.59","91","39","20","business","US","referral"
"91069940-7a53-43f1-9fd7-ce6d52d525fb","91069940-7a53-43f1-9fd7-ce6d52d525fb",20250301,"2025-03","181","33","14","56","53","9","16","1.66","106","37","38","business","US","referral"
"91069940-7a53-43f1-9fd7-ce6d52d525fb","91069940-7a53-43f1-9fd7-ce6d52d525fb",20250401,"2025-04","214","52","19","87","41","4","11","1.58","134","45","35","business","US","referral"
"91069940-7a53-43f1-9fd7-ce6d52d525fb","91069940-7a53-43f1-9fd7-ce6d52d525fb",20250501,"2025-05","167","3","13","113","15","5","18","1.57","113","28","26","business","US","referral"
"91069940-7a53-43f1-9fd7-ce6d52d525fb","91069940-7a53-43f1-9fd7-ce6d52d525fb",20250601,"2025-06","251","38","15","120","57","3","18","1.55","161","53","37","business","US","referral"
"91e7b019-5bdd-4602-8484-6f2e577b1a3d","91e7b019-5bdd-4602-8484-6f2e577b1a3d",20240501,"2024-05","96","16","5","52","16","3","1","1.59","58","18","20","pro","DE","organic_search"
"91e7b019-5bdd-4602-8484-6f2e577b1a3d","91e7b019-5bdd-4602-8484-6f2e577b1a3d",20240601,"2024-06","89","13","10","47","5","5","8","1.61","63","10","16","pro","DE","organic_search"
"91f80022-34d3-4a29-85b4-4dd9ecc59012","91f80022-34d3-4a29-85b4-4dd9ecc59012",20250201,"2025-02","190","32","17","96","18","7","17","1.53","129","33","28","business","CA","organic_search"
"91f80022-34d3-4a29-85b4-4dd9ecc59012","91f80022-34d3-4a29-85b4-4dd9ecc59012",20250301,"2025-03","171","30","7","87","31","2","14","1.47","114","32","25","business","CA","organic_search"
"91f80022-34d3-4a29-85b4-4dd9ecc59012","91f80022-34d3-4a29-85b4-4dd9ecc59012",20250401,"2025-04","177","48","16","53","31","4","25","1.43","125","28","24","business","CA","organic_search"
"91f80022-34d3-4a29-85b4-4dd9ecc59012","91f80022-34d3-4a29-85b4-4dd9ecc59012",20250501,"2025-05","169","51","16","44","48","7","3","1.71","109","31","29","business","CA","organic_search"
"91f80022-34d3-4a29-85b4-4dd9ecc59012","91f80022-34d3-4a29-85b4-4dd9ecc59012",20250601,"2025-06","249","44","17","106","59","8","15","1.62","161","46","42","business","CA","organic_search"
"929a0be7-fc85-49c2-81e0-013550a1b0fb","929a0be7-fc85-49c2-81e0-013550a1b0fb",20250401,"2025-04","84","39","11","2","21","3","5","1.54","58","16","10","pro","CA","google_ads"
"929a0be7-fc85-49c2-81e0-013550a1b0fb","929a0be7-fc85-49c2-81e0-013550a1b0fb",20250501,"2025-05","95","26","10","28","21","4","6","1.64","53","28","14","pro","CA","google_ads"
"929a0be7-fc85-49c2-81e0-013550a1b0fb","929a0be7-fc85-49c2-81e0-013550a1b0fb",20250601,"2025-06","108","17","10","42","31","3","5","1.70","68","27","13","pro","CA","google_ads"
"92ed1a9a-9870-4f1e-b072-31d43ac50600","92ed1a9a-9870-4f1e-b072-31d43ac50600",20240501,"2024-05","84","21","12","23","19","3","3","1.68","50","19","15","pro","ZA","referral"
"92ed1a9a-9870-4f1e-b072-31d43ac50600","92ed1a9a-9870-4f1e-b072-31d43ac50600",20240601,"2024-06","95","35","8","30","10","2","10","1.39","60","14","21","pro","ZA","referral"
"92ed1a9a-9870-4f1e-b072-31d43ac50600","92ed1a9a-9870-4f1e-b072-31d43ac50600",20240701,"2024-07","78","20","3","28","17","4","6","1.55","46","18","14","pro","ZA","referral"
"92ed1a9a-9870-4f1e-b072-31d43ac50600","92ed1a9a-9870-4f1e-b072-31d43ac50600",20240801,"2024-08","115","25","9","46","28","1","6","1.57","73","21","21","pro","ZA","referral"
"92ed1a9a-9870-4f1e-b072-31d43ac50600","92ed1a9a-9870-4f1e-b072-31d43ac50600",20240901,"2024-09","100","11","8","52","18","3","8","1.61","61","23","16","pro","ZA","referral"
"92ed1a9a-9870-4f1e-b072-31d43ac50600","92ed1a9a-9870-4f1e-b072-31d43ac50600",20241001,"2024-10","67","12","4","26","18","3","4","1.66","52","11","4","pro","ZA","referral"
"92ed1a9a-9870-4f1e-b072-31d43ac50600","92ed1a9a-9870-4f1e-b072-31d43ac50600",20241101,"2024-11","91","31","6","16","28","1","9","1.46","64","14","13","pro","ZA","referral"
"92ed1a9a-9870-4f1e-b072-31d43ac50600","92ed1a9a-9870-4f1e-b072-31d43ac50600",20241201,"2024-12","100","14","10","40","24","4","8","1.68","65","22","13","pro","ZA","referral"
"92ed1a9a-9870-4f1e-b072-31d43ac50600","92ed1a9a-9870-4f1e-b072-31d43ac50600",20250101,"2025-01","81","21","8","26","18","3","5","1.63","48","19","14","pro","ZA","referral"
"92ed1a9a-9870-4f1e-b072-31d43ac50600","92ed1a9a-9870-4f1e-b072-31d43ac50600",20250201,"2025-02","80","24","7","22","23","1","3","1.60","52","18","10","pro","ZA","referral"
"92ed1a9a-9870-4f1e-b072-31d43ac50600","92ed1a9a-9870-4f1e-b072-31d43ac50600",20250301,"2025-03","124","29","8","55","23","3","6","1.56","75","28","21","pro","ZA","referral"
"92ed1a9a-9870-4f1e-b072-31d43ac50600","92ed1a9a-9870-4f1e-b072-31d43ac50600",20250401,"2025-04","74","8","6","41","14","2","3","1.67","51","16","7","pro","ZA","referral"
"92ed1a9a-9870-4f1e-b072-31d43ac50600","92ed1a9a-9870-4f1e-b072-31d43ac50600",20250501,"2025-05","115","36","7","45","19","2","6","1.48","80","19","16","pro","ZA","referral"
"92ed1a9a-9870-4f1e-b072-31d43ac50600","92ed1a9a-9870-4f1e-b072-31d43ac50600",20250601,"2025-06","84","16","13","33","14","3","5","1.72","58","17","9","pro","ZA","referral"
"93c085e4-4550-40cc-ac8f-9087396fd09d","93c085e4-4550-40cc-ac8f-9087396fd09d",20240901,"2024-09","16","5","2","2","3","0","1","1.25","12","3","1","starter","IN","google_ads"
"93c085e4-4550-40cc-ac8f-9087396fd09d","93c085e4-4550-40cc-ac8f-9087396fd09d",20241001,"2024-10","18","6","1","6","4","0","1","1.44","7","7","4","starter","IN","google_ads"
"93c085e4-4550-40cc-ac8f-9087396fd09d","93c085e4-4550-40cc-ac8f-9087396fd09d",20241101,"2024-11","23","6","1","11","4","0","1","1.46","12","7","4","starter","IN","google_ads"
"93c085e4-4550-40cc-ac8f-9087396fd09d","93c085e4-4550-40cc-ac8f-9087396fd09d",20241201,"2024-12","20","6","1","10","3","0","0","1.50","14","4","2","starter","IN","google_ads"
"93c085e4-4550-40cc-ac8f-9087396fd09d","93c085e4-4550-40cc-ac8f-9087396fd09d",20250101,"2025-01","17","4","2","8","2","0","1","1.53","13","2","2","starter","IN","google_ads"
"93c085e4-4550-40cc-ac8f-9087396fd09d","93c085e4-4550-40cc-ac8f-9087396fd09d",20250201,"2025-02","20","5","1","8","5","0","1","1.50","11","5","4","starter","IN","google_ads"
"93c085e4-4550-40cc-ac8f-9087396fd09d","93c085e4-4550-40cc-ac8f-9087396fd09d",20250301,"2025-03","17","4","2","8","2","0","1","1.53","12","3","2","starter","IN","google_ads"
"93c085e4-4550-40cc-ac8f-9087396fd09d","93c085e4-4550-40cc-ac8f-9087396fd09d",20250401,"2025-04","10","5","1","1","2","0","1","1.35","7","2","1","starter","IN","google_ads"
